INPUT,REF,OUTPUT,LABEL,BLEU
er ist ein vollkommenes wrack,hes a total wreck,hes a nice wreck,1,0.5625
wo ist das esszimmer,wheres the dining room,where is the,1,0.6666666666666666
was hast du im sinn,what do you have in mind,what did you in,1,0.7333333333333333
es ist nur ein traum,its just a dream,its just a,1,0.7
tom hat seinen fehler zugegeben,tom admitted his mistake,tom caught his,1,0.5714285714285714
ich habe in boston gearbeitet,i worked in boston,i got in boston,1,0.4666666666666667
er starb aus mangel an sauerstoff,he died from lack of oxygen,he died at at,0,0.46153846153846156
ich benotige das geld,i need the money,i need money money,1,0.4444444444444444
du siehst heute aber glucklich aus,you look happy today,you look happy happy,1,0.45
tom hat mir ins bein geschossen,tom shot me in the leg,tom gave me my my,1,0.35294117647058826
darf ich euer telefon benutzen,may i use your telephone,may i use your phone,1,0.65
tom ist fruh am morgen weggegangen,tom left early in the morning,tom will stop at,0,0.4375
ich sehe dich jetzt in einem neuen licht,im seeing you in a new light,i can you a my room,0,0.42105263157894735
ich habe zweifel,i have doubts,i have,1,1.0
er schenkte mir ein anerkennendes lacheln,he gave me a smile of recognition,he gave me a,0,0.5833333333333334
ich brauche drei freiwillige,i need three volunteers,i need three coffee,1,0.47368421052631576
ich bin glucklich,i am happy,im happy,1,0.875
rufe aber bis freitag an ja,be sure to telephone by friday ok,please stop and again,0,0.5238095238095238
ich sehe dich sehr gerne lachen,i love to see you laugh,i think you you you,1,0.3684210526315789
tom hat mir dabei geholfen diesen aufsatz zu schreiben,tom helped me write this essay,tom told me to my,0,0.47058823529411764
er hat nichts boses getan,he did nothing wrong,he has already wrong,1,0.45
er horte ein gerausch aus der kuche,he heard a noise from the kitchen,he took the the week,0,0.3
ich will mein haus zuruckkaufen,i want to buy my house back,i want to my,0,0.75
die mandelbaume bluhen,the almond trees are in bloom,start down,0,0.8
meinst du das ernst,are you serious,do you know that,1,0.3125
der konig von frankreich hat eine glatze,the king of france is bald,the boy is too,0,0.5714285714285714
die mauer ist dreiig yard lang,the wall is thirty yards long,the is is too,0,0.5384615384615384
bedenke dass du sterben musst,keep in mind that you must die,go to to to,0,0.2727272727272727
ihr konnt tom sagen dass er sich keine sorgen zu machen braucht,you can tell tom not to worry,you cant tom tom tom tom,0,0.375
das ware denke ich gut,i think that would be good,i would that so well,0,0.55
morgen habe ich eine prufung,i have an exam tomorrow,i hate my day,1,0.5384615384615384
meinst du tom ist tot,do you think tom is dead,do you think tom is,1,0.631578947368421
tom ist unhoflich,tom is rude,tom is,1,1.0
er hat grune augen,he has green eyes,he has his eyes,1,0.4
warum habt ihr hier geparkt,why did you park here,why did you park here,1,0.6190476190476191
das gemalde hier ist eine falschung,this painting is a forgery,this is is boring,0,0.5294117647058824
ich mag orangen sehr,i like oranges very much,i like like too,1,0.4
wir haben alles getan was moglich war,weve done everything possible,we did did did it,0,0.35294117647058826
mein vater liebt meine mutter,my father loves my mother,my father is my,0,0.6666666666666666
unser zug hielt plotzlich an,our train stopped suddenly,our team failed out,0,0.5263157894736842
wir bereiteten uns auf einen angriff vor,we prepared for an attack,we got a,0,0.75
tom ist hilflos,tom is helpless,tom is,1,1.0
ihr seid in gefahr gewesen,you were in danger,you have in danger,1,0.6111111111111112
was hast du nun schon wieder angestellt tom,whatve you done now tom,what did you you tom,0,0.5
es gibt noch viel mehr zu tun,there is much more to be done,theres is of of you,0,0.47368421052631576
ich war uberzeugt dass du kommen wurdest,i was certain that youd come,i tried hardly to you,0,0.5238095238095238
sie haben unsere volle unterstutzung,you have our full support,youre both friends,0,0.5555555555555556
gibst du mir mal eben den bleistift da,will you hand me that pencil,will you me me at me,0,0.55
du solltest nicht zur schule gehen,you shouldnt go to school,you cant go to go,0,0.47058823529411764
dieser apfel schmeckt sauer,this apple tastes sour,this meat tastes sour,1,0.47619047619047616
das brachte meine mutter zum weinen,it made my mother cry,that lost my name,1,0.47058823529411764
gehorche deinem vater,obey your father,your your your,1,0.3571428571428572
du kannst mich nicht hypnotisieren,you cant hypnotize me,you cant stop me,1,0.6875
ich werde bis vier uhr warten,ill wait until four oclock,i will to to,0,0.5
tom hat eine hohe arbeitsbelastung,tom has a heavy workload,tom has a a,1,0.6363636363636364
ich wunsche euch einen schonen tag,have a nice day,have a a day,1,0.5833333333333334
zieh deinen anzug an,change into your suit,put your your,1,0.46153846153846156
tom interessierte sich dafur,tom was interested in that,tom is doing,0,0.6666666666666666
gehen wir jetzt los,are we leaving now,lets go go now,1,0.5
ich kann nicht mehr tun,i cant do any more,i cant do it,1,0.6666666666666666
ich gehe dahin wo tom mich hinbeordert,i go where tom tells me to go,i will tom to to tom,0,0.3499999999999999
sind sie marys ehemann,are you marys husband,are you toms toms,1,0.5294117647058824
es sind viele eier in dieser schachtel,there are a lot of eggs in the box,you of of of of,0,0.2
viele von euch sprechen franzosisch stimmts,many of you speak french right,many people you you you,0,0.391304347826087
bitte bedienen sie sich,help yourself please,please yourself,1,0.7333333333333333
neben meinem haus ist eine kirche,there is a church near my house,my cat is to to,0,0.6
nimm dir von dem schinken,have some ham,get a explanation,1,0.23529411764705885
ich habe von euch gehort,ive heard of you,i heard than you,1,0.625
habt ihr vor euch ein auto zu kaufen,are you planning on buying a car,do you you you need car,0,0.391304347826087
ich habe es immer noch nicht gemacht,i still havent done it,i didnt have it,1,0.6
er war ganz allein in dem haus,he was all alone in the house,he was at at home,0,0.47058823529411764
sie hat ungefahr funf jahre dort gelebt,she lived there about five years,she lives her at,0,0.625
hast du die handtucher gezahlt,have you counted the towels,did you have the day,0,0.5
ich mag den hund,i like the dog,i like the dog,1,0.7142857142857143
die leute drangten sich hinein,the people pushed their way in,the water are,0,0.5384615384615384
ihr seid verschwender,youre wasteful,youre wasteful,1,0.8571428571428571
fur einen anfanger hat tom sich gut geschlagen,tom did well for a beginner,a a a a tom,0,0.45454545454545453
tom und mary haben sich nie gut verstanden miteinander,tom and mary never got along,tom and mary mary mary,0,0.4090909090909091
in wirklichkeit hast du das dir selbst angetan,you actually did that to yourself,did you you you you,0,0.3157894736842105
sie waren noch nie allzu gesprachig,you were never much of a talker,you were never very,0,0.47368421052631576
ich warte gewohnlich auf niemanden,i dont usually wait for anybody,i never never to to,0,0.3157894736842105
tom wollte maria nicht enttauschen,tom didnt want to disappoint mary,tom didnt want tom tom,0,0.4090909090909091
haben sie eine schuluniform,do you have a school uniform,do you have a,0,0.6923076923076923
ich schaute sie an,i was looking at her,i looked her,1,0.6666666666666666
ich wei nicht wo ich anfangen soll,i dont know where to begin,i dont know know know you,0,0.32
es ist zu deinem eigenen besten,its for your own good,its is your the,1,0.5333333333333333
ich habe ein schwerwiegendes problem,i have a serious problem,i have a problem,1,0.75
sie sieht unglucklich aus,she looks unhappy,she looks perfect,1,0.47058823529411764
wir sind uber den atlantik geflogen,we flew across the atlantic,were are,0,0.625
ich versuchte tom nicht anzusehen,i was trying not to look at tom,i didnt tom tom tom,0,0.3157894736842105
ich bin sehr beschaftigt,im a busy guy,im am busy,1,0.8
tom ist nicht so geduldig wie du,tom isnt as patient as you,tom isnt not as you,0,0.5263157894736842
tom schenkte maria eine schachtel pralinen,tom gave mary a box of chocolates,tom gave mary a a,0,0.5882352941176471
ich habe sodbrennen,i have heartburn,i have,1,1.0
ich wurde dich gern singen horen,id like to hear you sing,id like to to you you,0,0.47619047619047616
es ist nicht deine schuld tom,tom its not your fault,its all isnt tom tom,1,0.45
ich streite es nicht ab,im not denying it,i dont do it,1,0.5
tom fing drei fische,tom caught three fish,tom caught three,1,0.6875
vielleicht hatte ich es tom sagen sollen,maybe i shouldve told tom,maybe told can can tom,0,0.45454545454545453
ich werde nie eine tochter haben,i will never have a daughter,i never have a a,0,0.5
ihr meidet mich,youre avoiding me,you me me,1,0.6666666666666666
ich tilgte meinen namen von der liste,i erased my name off the list,i like the dog dog,0,0.4444444444444444
gibt es eine frau in deinem leben,is there a woman in your life,is your your your her,0,0.42857142857142855
es ist schon zehn uhr abends,its already ten oclock at night,its too to,0,0.5
ich habe sie zur party eingeladen,i invited them to the party,i met you her him,0,0.5294117647058824
haben sie das in meiner groe,do you have this in my size,did you have my my,0,0.6111111111111112
er hat sich den rotz an den armel geschmiert,he wiped his nose on his sleeve,he took the last,0,0.375
ich gehe sehr gerne an den strand,i love going to the beach,i like to to my,0,0.4
zieh leine,beat it,get away,1,0.5
tom geht es jetzt gut,tom is doing well now,tom is well right,1,0.5882352941176471
danke fur ihre schnelle antwort,thanks for your quick answer,thanks for your here,0,0.65
es hat keine auswirkung auf ihn gehabt,it has had no effect on him,it didnt no to him,0,0.4444444444444444
ich konnte seiner meinung nicht zustimmen,i couldnt agree with his opinion,i didnt to to cry,0,0.47058823529411764
ich habe davon gehort,i heard about it,i already about,1,0.6666666666666666
gru tom von mir,say hello to tom for me,tom tom to me,1,0.38461538461538464
ich mag rock,i love rock,i like,1,0.8333333333333334
tom rasiert sich auf seinem zimmer,tom is shaving in his room,tom wiped his his room,0,0.36363636363636365
lachen tut wirklich gut,laughing is really good for you,sorry really really,0,0.42105263157894735
ist ein arzt an bord,is there a doctor on board,is a a,0,0.6666666666666666
tom gab mary im park den laufpass,tom ditched mary in the park,tom looked mary,0,0.6666666666666666
warum hat mir nie jemand etwas davon gesagt,why was i never told about this,why did me tell me,0,0.5
ich habe ihn zum ersten mal vor drei jahren getroffen,i first met him three years ago,i met him with with,0,0.3157894736842105
das wasser gefror,the water turned to ice,the water went out,1,0.5555555555555556
die nebenkosten mussen sie bezahlen,you have to pay for utilities,we need to to to,0,0.25
tom nahm nicht ab,tom didnt answer the phone,tom didnt up,0,0.6666666666666666
wie viel kostet es,how much is it,how much is it,1,0.7142857142857143
was war dieser krach,what was that noise,what was that,1,0.46153846153846156
tom ist ziemlich unglucklich,tom is quite unhappy,tom is quite,1,0.75
wo ist dein unterrichtsmaterial,where is your teaching material,where are your,0,0.6428571428571429
das ist uber hundert jahre alt,its more than a hundred years old,this is is old,0,0.5714285714285714
ich schrieb meinen namen auf das blatt,i wrote my name on the paper,i thought my my my,0,0.3888888888888889
wir sind erschopft,were exhausted,were weak,1,0.5555555555555556
ich nahm ab,i answered the phone,i lost off,1,0.5
habt ihr tom gesagt was er kaufen soll,have you told tom what to buy,did you tell tom tom tom,0,0.375
ist das dein zimmer,is that your room,is this your room,1,0.5882352941176471
der englischunterricht begann um halb neun,the english lesson started at,the started me,0,0.5714285714285714
es war ein vergnugen mit ihnen zu sprechen,i enjoyed talking with you,it was to to to to,0,0.3333333333333333
